내사람,사랑안해,여인의 향기,남자를 몰라,LOVE ALL,Hold The Line,까만안경,그 남자 그 여자,하기 힘든 말,거리에서,미인,이럴거면,유혹의 소나타,미워요,잔소리,Love Love Love,안녕,흰눈,추억은 사랑을 닮아,사랑…후에,So Hot,하루 하루,Love,Nobody,서커스,마지막인사,사랑과 전쟁,U-Go-Girl,천국,가지마 가지마,Gee,I Don't Care,Abracadabra,HeartBreaker,Again&Again,심장이 없어,사랑비,Fire,쏘리 쏘리,Lollipop,Bad Girl Good Girl,잔소리,죽을 만큼 아파서,못해,죽어도 못 보내,Oh!,2 Different Tears,너 때문에 미쳐,밥만 잘 먹더라,Go Away,Roly-Poly,바람났어,내가 제일 잘 나가,비가 오는 날엔,TV를 껐네…,So Cool,UGLY,좋은 날,살다가 한번쯤,안녕이라고 말하지마,강남스타일,나혼자,벚꽃 엔딩,Loving U,FANTASTIC BABY,I Love  You,정말로 사랑한다면,Heaven,하루 끝,첫사랑,자니,눈물,NoNoNo,눈물샤워,?(물음표),Give It To Me,이름이 뭐예요?,모노드라마,My Love,있다 없으니까,썸,야생화,눈 코 입,금요일에 만나요,한여름밤의 꿀,봄 사랑 벚꽃 말고,Mr.Chu,너의 의미,Something,200%,뱅뱅뱅,같은 시간 속의 너,꺼내 먹어요,이럴거면 그러지말지,위잉위잉,LOSER,BAE BAE,그냥,양화대교,우연히 봄
2.803807947,2.325255102,4.670190275,-0.176470588,1.662946429,-2.88030303,3.665165165,2.650914634,6.2,1.476793249,1.60483871,-1.670854271,0.565320665,-0.57712766,2.522368421,-2.576246334,0.316176471,4.704968944,3.968164794,1.43375,-2.874179431,-1.696015424,-1.713734568,2.127862595,-2.490712074,4.648554913,-6.700171821,-0.776461295,0.36405959,-5.797916667,8.25216763,5.062009419,-0.296992481,-1.100511073,-2.291896869,0.346889952,0.379482072,1.634168157,-1.079694323,0.734729494,-0.24339207,3.300862069,-2.306657224,1.43654267,2.551351351,-1.984526112,-7.088531187,-1.609942639,0.552401747,2.574733096,3.101123596,-0.871747212,-0.580052493,3.33853211,0.138157895,0.534364261,-0.371121718,-0.143776824,0.834862385,-0.694936709,3.920077973,1.539404553,1.095132743,1.578382838,-3.595870206,1.772314675,1.815415822,-0.088403042,0.815565032,4.248041775,-1.353996737,-3.103472222,-2.144249513,7.847262248,0.355785838,-0.217142857,-0.311232449,4.05856833,-0.257452575,-0.087598425,-0.108333333,1.921052632,1.559380379,2.824162679,0.757718121,-6.134758364,-0.010660981,-1.34202454,3.719769674,2.947166922,-0.801691729,,0.737804878,-10.23972603,0.756140351,0.020168067,-0.06763285,,0.469107551,1.557446809
1.803807947,1.325255102,2.670190275,-0.176470588,1.662946429,-2.88030303,3.665165165,2.150914634,6.2,2.976793249,0.60483871,-0.670854271,-2.434679335,-0.57712766,1.022368421,-2.576246334,0.316176471,3.704968944,3.968164794,5.43375,-2.874179431,-1.696015424,0.286265432,0.127862595,-2.490712074,4.648554913,-6.700171821,-0.776461295,1.36405959,-4.297916667,6.75216763,3.562009419,0.703007519,-1.100511073,-0.291896869,0.346889952,1.879482072,-0.365831843,-1.079694323,0.734729494,-3.24339207,3.300862069,-2.306657224,-0.56345733,3.551351351,5.015473888,-7.088531187,-1.609942639,0.552401747,2.574733096,3.101123596,-0.871747212,-0.580052493,3.83853211,0.138157895,0.534364261,-1.371121718,-0.143776824,1.834862385,-0.694936709,3.920077973,0.539404553,1.095132743,0.578382838,-3.595870206,1.772314675,1.815415822,0.911596958,2.815565032,4.248041775,-1.353996737,-3.103472222,-0.144249513,7.347262248,1.355785838,4.282857143,1.188767551,4.55856833,-0.257452575,-0.087598425,-1.108333333,0.421052632,0.559380379,0.324162679,0.257718121,-6.134758364,-0.510660981,4.15797546,0.719769674,2.947166922,-0.801691729,,1.237804878,-7.239726027,1.756140351,0.020168067,-1.06763285,,-0.530892449,3.557446809
0.803807947,4.325255102,1.670190275,0.823529412,0.162946429,-2.88030303,2.165165165,1.150914634,6.2,3.476793249,0.60483871,-1.670854271,0.565320665,-0.57712766,1.022368421,-2.576246334,0.316176471,2.704968944,1.968164794,2.93375,-2.874179431,3.303984576,-2.713734568,0.127862595,-2.490712074,6.148554913,-8.200171821,-0.776461295,0.36405959,-3.297916667,5.25216763,-0.437990581,0.703007519,-2.100511073,0.708103131,-1.153110048,2.879482072,-0.365831843,-1.079694323,0.734729494,-2.24339207,3.300862069,-2.306657224,-0.06345733,3.551351351,5.015473888,-7.088531187,-0.609942639,2.052401747,2.574733096,2.101123596,-0.871747212,-0.580052493,3.33853211,0.138157895,0.534364261,1.128878282,-0.143776824,0.834862385,4.305063291,3.920077973,0.539404553,2.595132743,0.578382838,-3.595870206,-0.727685325,3.315415822,0.911596958,2.815565032,3.248041775,-1.353996737,-3.103472222,-0.144249513,6.347262248,-0.644214162,2.282857143,-0.311232449,4.05856833,1.242547425,-0.087598425,-3.108333333,1.421052632,0.559380379,-1.175837321,-2.242281879,-6.134758364,-0.010660981,2.65797546,2.219769674,1.447166922,-0.801691729,,2.237804878,-7.239726027,3.756140351,0.020168067,-1.06763285,,0.969107551,3.557446809
-0.196192053,3.325255102,0.670190275,2.323529412,1.162946429,-2.88030303,1.665165165,1.150914634,5.2,2.976793249,4.60483871,-1.670854271,0.565320665,1.42287234,3.522368421,-2.576246334,-0.183823529,3.704968944,-1.031835206,3.93375,-1.374179431,1.303984576,-1.713734568,2.127862595,-2.490712074,3.648554913,-6.700171821,-0.776461295,-1.63594041,-3.297916667,4.25216763,-0.437990581,0.703007519,1.899488927,-4.791896869,0.346889952,2.879482072,-0.365831843,-1.079694323,0.734729494,-2.24339207,3.300862069,-2.306657224,3.93654267,3.551351351,5.015473888,-7.088531187,-3.609942639,2.052401747,2.574733096,3.101123596,-0.871747212,-0.580052493,7.33853211,4.638157895,0.534364261,-0.371121718,-0.143776824,0.334862385,4.305063291,3.920077973,0.539404553,1.095132743,1.578382838,-3.595870206,-0.727685325,4.315415822,0.911596958,3.815565032,2.248041775,-1.353996737,-3.103472222,-2.144249513,4.347262248,-0.644214162,1.282857143,-0.311232449,2.55856833,1.742547425,-0.087598425,-4.108333333,0.421052632,-0.440619621,2.824162679,1.757718121,-6.134758364,-0.010660981,4.15797546,0.719769674,1.447166922,-0.801691729,,-0.262195122,-7.239726027,4.756140351,0.020168067,-0.06763285,,0.469107551,1.557446809
0.803807947,4.325255102,-1.329809725,0.823529412,1.662946429,-2.88030303,2.165165165,-0.349085366,5.2,3.476793249,4.60483871,-1.670854271,7.565320665,1.92287234,3.522368421,-2.576246334,-0.183823529,3.704968944,-1.031835206,3.93375,-2.874179431,0.303984576,-1.713734568,2.127862595,-2.490712074,1.648554913,-8.200171821,-0.776461295,0.36405959,-1.797916667,2.75216763,-0.437990581,0.703007519,1.899488927,2.208103131,0.346889952,1.879482072,-0.365831843,-1.079694323,0.734729494,-1.24339207,3.300862069,-2.306657224,-0.06345733,4.051351351,3.015473888,-7.088531187,-4.609942639,0.552401747,2.574733096,5.101123596,-0.871747212,-0.580052493,0.83853211,4.638157895,0.534364261,1.128878282,2.856223176,0.834862385,4.305063291,2.420077973,1.539404553,1.095132743,0.578382838,-3.595870206,-0.727685325,3.315415822,0.911596958,2.815565032,3.248041775,-1.353996737,-3.103472222,-0.144249513,4.347262248,1.355785838,2.282857143,1.188767551,2.05856833,2.742547425,-0.087598425,-3.108333333,-1.078947368,-0.440619621,2.824162679,1.757718121,-6.134758364,2.989339019,1.15797546,-0.280230326,1.447166922,3.198308271,,0.737804878,-7.239726027,5.256140351,0.020168067,0.43236715,,0.469107551,3.557446809
-0.196192053,5.325255102,0.170190275,0.823529412,1.662946429,-2.88030303,2.165165165,1.150914634,5.2,2.976793249,3.60483871,2.329145729,0.565320665,3.42287234,4.022368421,-2.576246334,-1.183823529,,-0.531835206,2.93375,-1.374179431,1.303984576,-1.713734568,2.127862595,-2.490712074,1.648554913,-8.200171821,-0.776461295,0.36405959,-1.297916667,-4.24783237,-0.437990581,0.703007519,0.899488927,0.708103131,-1.153110048,-2.620517928,-0.365831843,-2.579694323,0.734729494,-0.24339207,1.800862069,-2.306657224,-0.06345733,1.051351351,1.015473888,-7.088531187,-3.609942639,-0.447598253,2.574733096,4.101123596,-0.871747212,-0.580052493,2.33853211,4.638157895,1.034364261,-1.371121718,-0.143776824,1.834862385,4.305063291,2.420077973,-0.960595447,-0.404867257,6.078382838,-3.595870206,-2.227685325,3.315415822,0.911596958,4.815565032,4.248041775,-1.353996737,-3.103472222,0.855750487,3.347262248,0.355785838,1.282857143,-0.311232449,2.05856833,5.242547425,0.912401575,-1.108333333,-1.078947368,2.559380379,3.324162679,1.757718121,-6.134758364,1.989339019,2.65797546,0.719769674,1.447166922,-0.801691729,,-0.262195122,-10.23972603,4.756140351,0.020168067,-0.06763285,,-0.530892449,3.557446809
-2.196192053,3.325255102,0.670190275,-0.176470588,2.662946429,-2.88030303,2.165165165,-0.349085366,5.2,2.976793249,3.60483871,0.829145729,-2.434679335,-0.57712766,5.022368421,-2.576246334,-2.183823529,,-0.531835206,2.43375,-2.874179431,-3.696015424,-1.713734568,2.127862595,-2.490712074,2.148554913,-6.700171821,-0.776461295,0.36405959,-1.297916667,-4.24783237,-0.937990581,0.703007519,-0.600511073,-0.291896869,1.346889952,-2.620517928,-0.365831843,-2.579694323,-1.265270506,-0.24339207,1.800862069,-2.306657224,-0.56345733,2.551351351,1.015473888,-7.088531187,-2.109942639,-0.447598253,2.574733096,3.101123596,-0.871747212,-0.580052493,3.33853211,0.138157895,0.534364261,-1.371121718,-0.143776824,0.834862385,4.805063291,2.420077973,1.539404553,1.095132743,4.578382838,-3.595870206,-0.727685325,4.315415822,0.911596958,5.815565032,6.248041775,-1.353996737,-3.103472222,1.855750487,-3.652737752,0.355785838,-0.217142857,-0.311232449,2.05856833,1.242547425,-0.087598425,-0.108333333,0.421052632,-1.440619621,2.824162679,1.757718121,-6.134758364,0.989339019,4.15797546,2.219769674,-0.052833078,-0.801691729,,-1.762195122,-10.23972603,3.756140351,0.020168067,-1.06763285,,-0.530892449,4.557446809
-1.696192053,2.325255102,1.670190275,-0.176470588,1.662946429,-2.88030303,2.165165165,2.150914634,6.2,1.476793249,2.60483871,1.329145729,1.565320665,4.92287234,5.022368421,-2.576246334,-1.183823529,,-0.531835206,2.93375,-1.374179431,-3.696015424,-1.713734568,2.127862595,-2.490712074,3.648554913,-2.700171821,-0.776461295,0.36405959,-1.797916667,-4.24783237,-0.937990581,0.703007519,-2.100511073,-0.291896869,0.346889952,-1.120517928,-0.365831843,-2.579694323,-1.265270506,0.75660793,0.300862069,-2.306657224,-0.06345733,3.551351351,2.015473888,-7.088531187,-1.609942639,-2.447598253,2.574733096,2.101123596,-0.871747212,-0.580052493,6.33853211,0.138157895,-0.465635739,-1.371121718,-0.143776824,0.334862385,4.305063291,1.920077973,-0.960595447,1.095132743,4.578382838,-3.595870206,-0.727685325,6.315415822,0.911596958,5.815565032,2.248041775,-1.353996737,-3.103472222,1.855750487,0.347262248,3.355785838,4.282857143,1.188767551,2.05856833,1.242547425,-0.087598425,1.391666667,-1.078947368,-1.440619621,-2.675837321,0.257718121,-6.134758364,0.989339019,1.15797546,0.719769674,1.447166922,-0.801691729,,-1.762195122,-10.23972603,4.756140351,0.020168067,-2.06763285,,-0.530892449,3.557446809
-0.196192053,1.325255102,0.670190275,-2.176470588,1.662946429,-2.88030303,3.665165165,0.150914634,5.2,0.476793249,3.60483871,1.329145729,1.565320665,3.92287234,2.522368421,-2.576246334,-1.183823529,,1.968164794,2.93375,-1.374179431,-3.696015424,-1.713734568,1.127862595,-2.490712074,4.648554913,-0.200171821,-0.776461295,0.36405959,-3.297916667,-2.74783237,-0.937990581,0.703007519,-2.100511073,0.708103131,-1.153110048,0.379482072,-1.365831843,-2.579694323,-2.265270506,1.75660793,0.800862069,-2.306657224,-0.06345733,4.051351351,3.015473888,-7.088531187,-2.109942639,0.552401747,2.574733096,2.101123596,-0.871747212,-0.580052493,7.33853211,-2.361842105,-0.465635739,-0.371121718,-0.143776824,0.834862385,4.305063291,-0.579922027,-0.960595447,1.095132743,4.578382838,-3.595870206,-0.727685325,4.815415822,-0.088403042,4.815565032,3.248041775,-1.353996737,-3.103472222,0.855750487,0.347262248,-0.644214162,2.282857143,-0.311232449,2.05856833,3.742547425,-0.087598425,-0.108333333,0.421052632,-0.440619621,-2.675837321,1.757718121,-6.134758364,-0.010660981,0.15797546,-0.280230326,1.447166922,3.198308271,,-0.262195122,-10.23972603,3.756140351,0.020168067,-1.06763285,,0.469107551,2.557446809
-0.196192053,2.325255102,0.170190275,-0.176470588,1.162946429,-2.88030303,1.665165165,2.150914634,4.2,0.476793249,4.60483871,2.329145729,1.565320665,3.92287234,2.522368421,-2.576246334,-1.183823529,,2.468164794,2.93375,-1.374179431,-3.696015424,-1.713734568,0.127862595,-2.490712074,3.648554913,0.299828179,-0.776461295,0.36405959,-1.797916667,-4.24783237,-0.937990581,0.703007519,1.899488927,0.708103131,1.346889952,2.879482072,-0.365831843,-1.079694323,-1.265270506,1.75660793,1.800862069,-2.306657224,-4.56345733,4.051351351,3.515473888,-7.088531187,-1.609942639,2.052401747,2.574733096,1.101123596,-0.871747212,-0.080052493,5.33853211,2.638157895,-1.965635739,-0.371121718,-0.143776824,0.834862385,3.305063291,-0.579922027,-2.460595447,1.095132743,-2.421617162,-3.595870206,1.772314675,4.315415822,-0.088403042,2.815565032,2.248041775,-1.353996737,-3.103472222,1.855750487,0.347262248,1.355785838,1.282857143,-0.311232449,2.55856833,-1.257452575,-3.087598425,-1.108333333,1.421052632,-0.440619621,-1.175837321,1.757718121,-6.134758364,-0.010660981,,-1.780230326,1.447166922,-0.801691729,,0.737804878,-10.23972603,5.256140351,0.020168067,1.93236715,,-0.530892449,1.557446809
2.803807947,1.325255102,0.670190275,2.323529412,0.162946429,-2.88030303,0.665165165,0.150914634,3.7,-6.523206751,3.60483871,3.329145729,1.565320665,3.42287234,1.022368421,-2.576246334,-1.183823529,,-0.531835206,3.93375,-1.374179431,-3.696015424,-1.713734568,2.627862595,-2.490712074,2.148554913,0.299828179,0.223538705,0.36405959,-1.297916667,8.25216763,-0.937990581,0.703007519,1.899488927,-0.291896869,0.346889952,2.879482072,2.634168157,-1.079694323,-2.265270506,1.75660793,1.800862069,-2.306657224,-4.56345733,4.051351351,3.015473888,-7.088531187,-0.609942639,0.552401747,2.574733096,5.101123596,-0.871747212,-0.580052493,5.33853211,1.638157895,-1.965635739,-1.371121718,2.856223176,,3.305063291,-0.579922027,-3.460595447,3.595132743,-2.421617162,0.404129794,1.772314675,3.315415822,-0.088403042,-1.184434968,4.248041775,-1.353996737,-3.103472222,1.855750487,0.347262248,0.355785838,1.282857143,1.188767551,4.05856833,-1.257452575,-3.087598425,-3.108333333,0.421052632,-1.440619621,0.324162679,1.757718121,-6.134758364,2.989339019,,-1.780230326,-1.552833078,-0.801691729,,-0.262195122,-10.23972603,4.756140351,0.020168067,2.93236715,,-0.530892449,1.557446809
3.803807947,0.825255102,2.670190275,0.823529412,-1.337053571,-2.88030303,0.665165165,,2.2,-1.523206751,2.60483871,3.329145729,-2.434679335,3.92287234,3.522368421,-2.576246334,-0.183823529,,-2.031835206,5.43375,-1.374179431,-3.696015424,-1.713734568,0.127862595,-2.490712074,3.648554913,-1.200171821,-2.776461295,0.36405959,-1.297916667,6.75216763,-3.437990581,0.703007519,0.899488927,0.708103131,-1.153110048,2.879482072,2.634168157,-0.079694323,-1.265270506,0.75660793,1.800862069,-2.306657224,-4.56345733,4.051351351,2.015473888,-7.088531187,0.890057361,-0.447598253,2.574733096,4.101123596,-0.871747212,-0.080052493,6.33853211,-2.361842105,-0.465635739,1.128878282,2.856223176,,1.805063291,-0.579922027,-0.960595447,4.095132743,3.078382838,-1.595870206,1.772314675,3.315415822,-1.088403042,3.815565032,3.248041775,-1.353996737,-3.103472222,1.855750487,0.347262248,0.355785838,-0.217142857,-0.311232449,4.05856833,3.742547425,-3.087598425,-0.108333333,-1.078947368,-4.440619621,-1.175837321,1.757718121,-6.134758364,3.989339019,,-1.780230326,-1.052833078,-0.801691729,,,-7.239726027,3.756140351,0.020168067,1.93236715,,-1.530892449,-1.442553191
4.803807947,1.325255102,2.670190275,2.323529412,-2.837053571,-2.88030303,1.665165165,,1.2,-2.023206751,2.60483871,2.329145729,2.565320665,0.92287234,2.522368421,-2.576246334,-1.183823529,,-0.531835206,2.93375,-1.374179431,-3.696015424,-1.713734568,0.127862595,-2.490712074,2.148554913,-1.200171821,-0.776461295,0.36405959,-3.297916667,5.25216763,-1.937990581,0.703007519,-2.100511073,2.208103131,1.346889952,3.379482072,2.634168157,-0.079694323,0.734729494,-0.24339207,1.800862069,-2.306657224,-4.56345733,3.551351351,1.015473888,-7.088531187,2.390057361,-0.447598253,2.574733096,3.101123596,-0.871747212,-0.580052493,6.33853211,1.638157895,-0.465635739,-0.371121718,2.356223176,,1.805063291,-0.579922027,1.539404553,4.095132743,1.578382838,-0.595870206,1.772314675,4.315415822,-1.088403042,3.815565032,2.248041775,-1.353996737,-3.103472222,0.855750487,0.347262248,-0.644214162,-0.217142857,1.188767551,4.55856833,2.742547425,-3.087598425,1.391666667,-1.078947368,2.559380379,0.324162679,1.757718121,-6.134758364,3.989339019,,-0.780230326,2.947166922,-0.801691729,,,-7.239726027,5.256140351,0.020168067,0.93236715,,0.469107551,2.557446809
1.803807947,1.325255102,2.670190275,3.823529412,-2.837053571,-2.88030303,1.665165165,,2.2,-1.523206751,3.60483871,1.329145729,2.565320665,1.92287234,2.522368421,-2.576246334,-2.683823529,,-1.531835206,-1.56625,-1.374179431,-3.696015424,-1.713734568,1.127862595,-2.490712074,3.648554913,0.299828179,-0.776461295,0.36405959,-1.797916667,4.25216763,-3.437990581,0.703007519,-0.600511073,2.208103131,0.346889952,2.879482072,2.634168157,1.420305677,0.734729494,0.75660793,1.800862069,-2.306657224,-4.56345733,2.551351351,2.015473888,-7.088531187,0.890057361,-2.447598253,2.574733096,2.101123596,-0.871747212,0.419947507,5.33853211,0.138157895,-0.465635739,-1.371121718,2.856223176,,0.305063291,-0.579922027,-0.960595447,2.595132743,1.578382838,0.404129794,1.772314675,4.315415822,-1.088403042,2.815565032,2.248041775,-1.353996737,-3.103472222,-0.144249513,0.347262248,-2.644214162,-1.717142857,1.188767551,4.05856833,-1.257452575,-3.087598425,2.891666667,0.421052632,2.559380379,-1.175837321,1.757718121,-6.134758364,0.489339019,,-0.280230326,2.947166922,3.198308271,,,-7.239726027,4.756140351,0.020168067,-0.06763285,,-0.530892449,1.557446809
2.803807947,3.325255102,2.670190275,3.323529412,4.162946429,-2.88030303,0.665165165,,4.2,-3.523206751,1.60483871,0.329145729,2.565320665,3.42287234,3.522368421,-2.576246334,-1.183823529,,-1.531835206,-1.56625,-2.874179431,-5.696015424,-1.713734568,1.127862595,-2.490712074,1.648554913,0.299828179,-0.776461295,-1.63594041,-1.297916667,2.75216763,-3.437990581,0.703007519,-0.600511073,0.708103131,1.346889952,1.879482072,2.634168157,1.920305677,0.734729494,-0.24339207,0.300862069,-2.306657224,-4.56345733,2.551351351,2.015473888,-7.088531187,0.890057361,0.552401747,2.574733096,1.101123596,-0.871747212,0.919947507,3.83853211,-2.361842105,-0.465635739,-1.371121718,2.356223176,,1.805063291,-0.579922027,-0.960595447,4.095132743,0.578382838,-1.595870206,1.772314675,1.815415822,-0.088403042,0.815565032,3.248041775,-1.353996737,-3.103472222,0.855750487,-0.652737752,0.355785838,-0.217142857,1.188767551,2.55856833,-1.257452575,-0.087598425,1.391666667,-1.078947368,2.559380379,0.324162679,5.757718121,-6.134758364,0.489339019,,-0.780230326,2.947166922,-0.801691729,,,-7.239726027,3.756140351,0.020168067,0.93236715,,-0.530892449,1.557446809
1.803807947,2.325255102,2.670190275,2.323529412,4.662946429,-2.88030303,-0.834834835,,3.7,0.476793249,0.60483871,0.329145729,2.565320665,3.42287234,4.022368421,-2.576246334,-2.683823529,,-1.531835206,-1.56625,-2.874179431,-5.696015424,-1.713734568,1.127862595,-2.490712074,1.648554913,1.799828179,-0.776461295,0.36405959,-1.297916667,-4.24783237,-1.937990581,0.703007519,-0.600511073,-0.291896869,-1.153110048,0.379482072,2.634168157,1.920305677,0.734729494,0.75660793,0.300862069,-2.306657224,-4.56345733,-1.948648649,3.015473888,-7.088531187,-0.609942639,-0.447598253,2.574733096,1.101123596,-0.871747212,-0.580052493,3.83853211,-2.361842105,-0.465635739,-1.371121718,2.856223176,,3.305063291,-0.579922027,-2.460595447,2.595132743,0.578382838,-3.595870206,1.772314675,3.315415822,0.911596958,-1.184434968,4.248041775,-1.353996737,-3.103472222,1.855750487,0.347262248,1.355785838,4.282857143,-3.311232449,2.55856833,2.742547425,-3.087598425,-4.108333333,-1.578947368,2.559380379,-0.175837321,4.757718121,-6.134758364,0.989339019,,-0.280230326,2.947166922,-0.801691729,,,-10.23972603,5.256140351,0.020168067,-0.06763285,,-1.530892449,-1.442553191
0.803807947,1.325255102,2.670190275,2.323529412,4.162946429,-2.88030303,,,3.7,-0.023206751,2.60483871,-0.670854271,0.565320665,0.92287234,4.022368421,-2.576246334,-3.683823529,,-0.531835206,-1.56625,-2.874179431,-5.696015424,-1.713734568,1.127862595,-2.490712074,2.148554913,-0.200171821,-0.776461295,0.36405959,-1.297916667,-4.24783237,-0.437990581,0.703007519,-0.600511073,0.708103131,-1.153110048,-2.620517928,2.634168157,-2.579694323,0.734729494,0.75660793,-3.199137931,-2.306657224,-4.06345733,1.051351351,5.015473888,-7.088531187,-1.609942639,0.552401747,2.574733096,1.101123596,-0.871747212,-0.580052493,3.33853211,-2.361842105,-0.465635739,2.628878282,2.356223176,,1.805063291,-0.579922027,-3.460595447,1.095132743,-2.421617162,-3.595870206,-0.727685325,4.315415822,2.911596958,0.815565032,6.248041775,-1.353996737,-3.103472222,0.855750487,0.347262248,0.355785838,2.282857143,-3.311232449,1.55856833,1.742547425,-3.087598425,-4.108333333,-1.078947368,0.559380379,-2.675837321,4.757718121,-6.134758364,1.989339019,,-0.780230326,2.947166922,-0.801691729,,,-10.23972603,4.756140351,0.020168067,0.93236715,,-1.530892449,-1.442553191
0.803807947,1.325255102,1.670190275,0.823529412,2.662946429,-2.88030303,,,2.2,0.476793249,1.60483871,0.829145729,-2.434679335,1.92287234,4.022368421,-2.576246334,-1.183823529,,0.968164794,1.43375,-2.874179431,-2.696015424,-1.713734568,1.127862595,-2.490712074,0.648554913,-2.700171821,-0.776461295,0.36405959,-1.297916667,-1.74783237,-0.437990581,0.703007519,-0.600511073,-0.291896869,-1.153110048,-2.620517928,-0.365831843,-2.579694323,0.734729494,0.75660793,-3.699137931,-2.306657224,-3.06345733,2.551351351,2.015473888,-7.088531187,0.890057361,-0.447598253,2.574733096,1.101123596,-0.871747212,-0.580052493,2.33853211,-2.361842105,-0.465635739,2.628878282,-0.143776824,,1.805063291,1.420077973,1.539404553,2.595132743,-2.421617162,-3.595870206,0.772314675,3.315415822,-0.088403042,1.315565032,2.248041775,-1.353996737,-3.103472222,1.855750487,0.347262248,0.355785838,2.282857143,-1.311232449,0.55856833,1.742547425,-3.087598425,-3.108333333,-1.078947368,-0.440619621,-0.175837321,4.757718121,-6.134758364,3.489339019,,-0.780230326,2.947166922,-0.801691729,,,-10.23972603,3.756140351,0.020168067,-1.06763285,,0.469107551,-1.442553191
0.803807947,3.325255102,1.670190275,-0.176470588,1.162946429,-2.88030303,,,2.2,-1.523206751,4.60483871,-0.670854271,0.565320665,1.92287234,3.522368421,-2.576246334,-1.183823529,,2.468164794,-0.06625,-2.874179431,-1.696015424,-1.713734568,0.127862595,-2.490712074,1.648554913,-1.200171821,-0.776461295,1.36405959,-1.297916667,-2.74783237,-0.437990581,0.703007519,-0.600511073,-3.291896869,1.346889952,-1.120517928,1.634168157,-1.079694323,0.734729494,1.75660793,-3.699137931,-2.306657224,-3.06345733,3.551351351,3.015473888,-7.088531187,2.390057361,0.552401747,2.574733096,1.101123596,-0.871747212,-0.580052493,0.83853211,-2.361842105,-0.465635739,-0.371121718,0.856223176,,0.305063291,-0.579922027,1.539404553,-1.404867257,3.078382838,-3.595870206,-3.727685325,1.815415822,-1.088403042,1.315565032,3.248041775,-1.353996737,-3.103472222,0.855750487,0.347262248,0.355785838,1.282857143,-0.311232449,2.55856833,2.742547425,-3.087598425,-1.108333333,4.421052632,0.559380379,-0.175837321,5.757718121,-6.134758364,1.989339019,,-0.780230326,2.947166922,-0.801691729,,,-7.239726027,5.256140351,0.020168067,-0.06763285,,-0.530892449,-1.442553191
0.803807947,2.325255102,4.670190275,0.823529412,1.662946429,-2.88030303,,,1.2,3.476793249,3.60483871,-1.670854271,0.565320665,0.92287234,2.522368421,-2.576246334,-1.183823529,,3.968164794,-0.06625,-2.874179431,-1.696015424,-1.713734568,0.127862595,-2.490712074,2.148554913,-0.200171821,-0.776461295,2.36405959,-0.297916667,-2.74783237,-1.937990581,0.703007519,-0.600511073,-2.291896869,0.346889952,0.379482072,-0.365831843,-1.079694323,0.734729494,0.75660793,1.800862069,-2.306657224,-4.56345733,4.051351351,2.015473888,-7.088531187,0.890057361,-0.447598253,2.574733096,1.101123596,-0.871747212,-0.580052493,2.33853211,-2.361842105,-0.465635739,-0.371121718,0.356223176,,0.305063291,3.920077973,1.539404553,-0.404867257,3.078382838,-3.595870206,-3.727685325,0.315415822,-0.088403042,0.815565032,4.248041775,-1.353996737,-3.103472222,1.855750487,0.347262248,0.355785838,1.282857143,-0.311232449,2.55856833,2.742547425,-3.087598425,1.891666667,4.421052632,0.559380379,-0.175837321,5.757718121,-6.134758364,1.989339019,,-0.280230326,3.947166922,-0.801691729,,,-7.239726027,3.756140351,0.020168067,0.93236715,,-1.030892449,-1.442553191
-0.196192053,1.325255102,3.670190275,2.323529412,7.162946429,-2.88030303,,,-0.8,2.976793249,3.60483871,0.829145729,0.565320665,0.42287234,1.022368421,-2.576246334,-1.183823529,,3.968164794,-1.06625,-1.374179431,-1.696015424,-1.713734568,2.127862595,-2.490712074,1.648554913,-2.700171821,-0.776461295,0.36405959,-0.297916667,-4.74783237,-0.437990581,0.703007519,-0.600511073,2.208103131,0.346889952,2.879482072,-0.365831843,-0.079694323,-1.265270506,-0.24339207,0.300862069,-2.306657224,-4.56345733,3.551351351,3.015473888,-7.088531187,-3.609942639,0.552401747,2.574733096,1.101123596,-0.871747212,-0.580052493,2.33853211,-2.361842105,1.034364261,-1.371121718,1.356223176,,1.805063291,3.920077973,1.539404553,-0.404867257,3.078382838,-3.595870206,-3.727685325,1.815415822,-1.088403042,1.315565032,4.248041775,-1.353996737,-3.103472222,0.855750487,0.347262248,0.355785838,2.282857143,-1.311232449,2.55856833,-1.257452575,0.912401575,1.891666667,4.421052632,-0.440619621,-1.175837321,4.757718121,-6.134758364,1.989339019,,0.719769674,1.447166922,-0.801691729,,,-7.239726027,4.756140351,0.020168067,2.93236715,,-0.530892449,-1.442553191
